Account,date,total_closed_pnl,mean_closed_pnl,trade_count,total_size_usd,performance_category,value,classification,sentiment_score,classification_score
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,0.0,3,3063.8900000000003,low,75.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,-4.308748,5,4923.79,low,79.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,0.0,4,1763.8,low,78.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,0.0,1,587.97,low,78.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,0.0,3,386.65,low,76.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,0.0,5,3698.13,low,80.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,0.0,1,1399.11,low,75.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,0.0,1,2815.79,low,73.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,0.0,6,17133.940000000002,low,70.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,0.0,2,3828.0,low,79.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,0.0,5,1004.01,low,66.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,0.0,2,1421.73,low,73.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,0.0,1,456.83,low,72.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,0.0,4,6038.5599999999995,low,69.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,0.0,7,20650.07,low,77.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,0.0,25,80577.65,low,75.0,Extreme Greed,90,90
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,23553.30576463992,191.49029076943026,123,932136.39,high,73.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,0.0,2,8887.98,low,71.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,0.0,19,36931.96,low,60.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,0.0,8,18810.28,low,44.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,5457.337365439987,52.47439774461525,104,6044911.98,high,72.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,5.6370087003058105,327,767744.96,high,54.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,0.42978221556886226,167,314161.67,medium,49.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,12.228460194174758,103,708608.03,high,46.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,0.0,10,10894.349999999999,low,43.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,333.76650352,1.5818317702369669,211,503396.55,medium,47.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,34.07950344444444,81,1003654.27,high,46.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,47.58814488095238,42,85654.33,high,50.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,0.68119595,40,17808.66,medium,48.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,6.9955905875,80,109508.67,medium,54.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,0.6128255523809524,105,116786.7,medium,51.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3121.791816719993,17.637241902372843,177,259505.77,high,47.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,1594.1921817199936,199.2740227149992,8,126876.4,high,55.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,0.0,40,18908.36,low,50.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,0.0,44,83374.23,low,49.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,0.0,4,14743.13,low,25.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,0.0,1,1134.46,low,47.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-1303.19629136,-50.12293428307692,26,197856.82,low,23.0,Extreme Fear,10,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,6.217025652173914,23,91649.26,medium,24.0,Extreme Fear,10,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,0.0,3,20592.2,low,25.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,25.2844525,8,20794.37,medium,43.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,2.551805,22,14645.15,medium,32.0,Fear,30,30
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,142.08384,2,132376.25,medium,47.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,0.0,4,71206.52,low,72.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,505.40523,168.46841,3,71711.93000000001,medium,65.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,33.061386999999996,2.5431836153846152,13,13419.3,medium,61.0,Greed,70,70
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,0.0,0.0,10,7997.5599999999995,low,54.0,Neutral,50,50
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,112.996265,112.996265,1,8110.65,medium,60.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,413.347329,1.355237144262295,305,327801.58,medium,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,14.126038999999999,1.0090027857142856,14,4983.98,medium,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,5.2257,0.7465285714285714,7,3213.22,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,1129.35587,4.499425776892431,251,151115.72,high,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,277.791953,1.7471192012578616,159,53701.42,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,20.951433,2.9930618571428576,7,2838.09,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,25.35812,1.9506246153846154,13,3636.14,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,91.510419,3.66041676,25,12834.62,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,192.906947,2.074268247311828,93,29464.51,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,562.808208,8.040117257142859,70,21466.86,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,52.211438,0.9851214716981133,53,24243.41,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,56.055506,1.038064925925926,54,25350.77,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,1.1716802863247862,234,137557.76,medium,78.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,1573.244278,4.2065355026737965,374,311529.93,high,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,129.13883900000002,5.869947227272728,22,52349.229999999996,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,31.266804999999998,0.6380980612244898,49,22587.63,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,51.081143,1.8918941851851852,27,18808.46,medium,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,-6548.07553316,-30.175463286451613,217,191886.99,low,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,1859.269477,5.550058140298508,335,451080.54,high,69.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-18,1233.9043470000001,176.2720495714286,7,7348.74,high,61.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,35.79975,5.11425,7,4146.72,medium,60.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,2169.508265,8.44166640077821,257,144482.54,high,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,-2960.716887,-6.653296375280899,445,190312.28,low,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,-756.173134,-5.685512285714286,133,78905.43,low,70.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,1805.309858,12.987840705035971,139,88984.63,high,71.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,625.561479,21.57108548275862,29,35236.59,medium,69.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,341.250124,3.0743254414414416,111,146100.56,medium,68.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,0.0,0.0,5,4442.76,low,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,587.29903,45.17684846153846,13,11254.99,medium,71.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,217.857529,14.523835266666667,15,26957.79,medium,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,765.690884,19.1422721,40,44501.4,medium,61.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,167.080017,4.914118147058823,34,48714.35,medium,52.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,228.247701,15.2165134,15,29767.08,medium,57.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-03,464.1897,464.1897,1,4534.09,medium,37.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,109.005815,6.412106764705882,17,36193.88,medium,34.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,160.44369899999998,9.437864647058822,17,40082.509999999995,medium,26.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-09,151.092375,2.1897445652173912,69,43836.44,medium,48.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-20,0.0,0.0,4,7496.93,low,30.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-21,656.200925,4.588817657342657,143,102990.13,medium,26.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-31,10.882801,0.4534500416666667,24,7506.33,medium,29.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-01,137.433093,11.452757750000002,12,12359.68,medium,26.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-20,160.095271,1.7788363444444444,90,56222.15,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-21,2464.915564,15.215528172839505,162,174093.81,high,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-29,801.170876,50.07317975,16,10692.89,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-30,9.150023,0.36600091999999995,25,11830.85,medium,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-31,451.122034,41.011094,11,12581.84,medium,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-09,102.90894,1.3364797402597404,77,43384.0,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-10,442.748384,2.699685268292683,164,223252.87,medium,78.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,4876.874304,28.35392037209302,172,328040.19,high,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-12,1441.27965,15.838237912087912,91,148469.62,high,80.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-13,48.000187,12.00004675,4,6615.24,medium,84.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-15,0.0,0.0,2,1111.6100000000001,low,80.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-16,870.746565,29.0248855,30,20235.91,medium,86.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-17,175.061007,8.753050349999999,20,19591.34,medium,90.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-18,431.960709,5.467857075949367,79,76527.12,medium,83.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-19,906.2475900000001,16.18299267857143,56,84626.83,medium,90.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-20,447.920315,13.99750984375,32,64873.33,medium,83.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-21,0.0,0.0,57,79690.14,low,82.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-22,365.437929,2.6674301386861314,137,354676.02,medium,94.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-23,1439.449718,7.536385958115184,191,382580.58,high,93.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-24,391.890903,5.598441471428571,70,130658.78,medium,80.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-28,0.0,0.0,6,2499.8,low,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-29,18848.41307131996,299.1811598622216,63,43800.81,high,78.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-30,40.699929,0.5355253815789474,76,48355.87,medium,84.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-01,1169.432253,9.507579292682927,123,109899.26,high,81.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-02,254.15562,31.7694525,8,13343.43,medium,80.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-03,-158.695661,-26.449276833333332,6,16252.410000000002,low,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,45.086985,0.5855452597402597,77,25614.71,medium,70.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-03,909.1721379999999,5.136565751412429,177,44562.55,medium,74.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-04,30.818079,0.6042760588235294,51,9329.65,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,151.429584,2.969207529411765,51,10682.29,medium,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-06,272.131501,1.0230507556390978,266,65659.13,medium,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-07,4334.417218,19.52440188288288,222,137318.66,high,78.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-08,1303.127763,3.3413532384615383,390,160166.71,high,70.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-09,123.72129899999999,0.5573031486486486,222,99675.12,medium,69.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-10,1189.078864,4.681412850393701,254,120981.25,high,50.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,417.647169,5.093258158536585,82,35696.63,medium,69.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-12,0.0,0.0,15,4990.18,low,62.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-13,2060.162946,35.520050793103444,58,48015.46,high,61.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-14,82.032118,6.3101629230769225,13,7351.24,medium,63.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-15,240.93138,3.7645528125,64,29205.79,medium,70.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-16,218.26223099999999,6.419477382352941,34,16031.51,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-17,43.69239,3.360953076923077,13,5505.14,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-18,1055.8044439999999,26.395111099999998,40,22639.77,high,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-19,0.0,0.0,13,6607.42,low,77.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-20,1876.265511,42.64239797727273,44,29668.59,high,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,201.672306,0.978991776699029,206,59471.62,medium,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-22,261.367634,1.7780111156462586,147,86837.31,medium,84.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-23,7253.749878719994,26.377272286254524,275,177889.88999999998,high,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-24,288.144978,4.723688163934426,61,21346.04,medium,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-25,1125.196124,10.136902018018018,111,55298.69,high,75.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-26,444.464792,4.6298415833333335,96,78294.77,medium,73.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-27,2578.4550667199937,83.17596989419334,31,43303.56,high,71.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-29,0.0,0.0,13,5877.25,low,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-30,0.0,0.0,9,2771.67,low,70.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-31,151.311363,2.2925964090909092,66,34792.22,medium,76.0,Extreme Greed,90,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,1579.909758,26.3318293,60,36909.24,high,68.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,1023.934713,17.06557855,60,64164.55,high,60.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-03,1474.607584,10.685562202898552,138,227057.59,high,44.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-04,0.0,0.0,6,2775.0299999999997,low,72.0,Greed,70,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-05,554.257954,27.712897700000003,20,11099.21,medium,54.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-07,0.0,0.0,6,1662.92,low,44.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-08,131.753274,16.46915925,8,2639.67,medium,44.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-09,312.034872,4.8005364923076925,65,20960.649999999998,medium,46.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,131.17446,2.8516186956521743,46,26926.87,medium,43.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,56.537437,2.9756545789473683,19,10821.48,medium,47.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,299.669854,9.988995133333333,30,12328.46,medium,46.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,181.456277,7.25825108,25,6607.2699999999995,medium,50.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,0.0,0.0,10,2549.71,low,48.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-15,49.98382900000001,5.553758777777778,9,3941.88,medium,50.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,0.0,0.0,1,555.02,low,54.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,0.0,0.0,20,10212.81,low,51.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,950.815596,41.33980852173913,23,14814.74,medium,47.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,0.0,0.0,9,7496.91,low,44.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,-80.922744,-4.495708,18,6183.04,low,49.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-23,63.922728,2.663447,24,13789.22,medium,50.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-24,1282.097568,23.310864872727272,55,48124.62,high,49.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-25,0.0,0.0,4,4999.5,low,25.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-26,108.13869,7.7241921428571425,14,8992.960000000001,medium,21.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-27,0.0,0.0,1,2499.69,low,10.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-28,268.367925,14.124627631578948,19,21408.62,medium,16.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,468.35197800000003,6.887529088235294,68,39158.95,medium,33.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,54.2704,6.7838,8,8942.56,medium,15.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-05,34.86435,1.0254220588235294,34,18466.739999999998,medium,20.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-06,0.0,0.0,7,773.73,low,25.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-07,9.266712,4.633356,2,1109.14,medium,34.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-09,969.56792,27.70194057142857,35,8450.19,medium,27.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-10,0.0,0.0,3,4998.5,low,20.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-11,94.48255800000001,11.810319750000001,8,10092.1,medium,24.0,Extreme Fear,10,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-12,0.0,0.0,3,2000.46,low,34.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-13,0.0,0.0,11,4223.59,low,45.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-14,364.03788,72.807576,5,6588.04,medium,27.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-18,185.307189,7.7211328749999995,24,10686.4,medium,34.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-19,0.0,0.0,9,5384.73,low,32.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-20,65.297516,5.936137818181819,11,5319.42,medium,49.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-21,0.0,0.0,2,887.11,low,31.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-22,-41.40918,-10.352295,4,1149.52,low,32.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-23,178.247768,4.817507243243243,37,20526.25,medium,30.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-24,0.0,0.0,78,43672.92,low,45.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-25,994.196069,27.616557472222222,36,45794.62,high,46.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-26,27.5033,3.055922222222222,9,6700.11,medium,47.0,Neutral,50,50
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-27,195.60777199999998,4.890194299999999,40,45550.15,medium,40.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-28,1617.77036,43.72352324324324,37,45331.45,high,44.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-29,7.57416,0.757416,10,7212.530000000001,medium,26.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-30,267.13403800000003,33.391754750000004,8,5452.88,medium,32.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-31,92.902727,13.271818142857143,7,3571.96,medium,34.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,0.0,0.0,6,3997.21,low,25.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,586.623362,10.863395592592594,54,26109.75,medium,28.0,Fear,30,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-05,0.0,0.0,4,2498.98,low,30.0,Fear,30,30
